4747, none, minecraft:the_void, CREATURE, ars_nouveau:drygmy, 10, 1, 1
7466, extreme_hills, byg:canadian_shield, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
7467, extreme_hills, byg:canadian_shield, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
7468, extreme_hills, byg:canadian_shield, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
7469, extreme_hills, byg:canadian_shield, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
7470, extreme_hills, byg:canadian_shield, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
7471, extreme_hills, byg:canadian_shield, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
7472, extreme_hills, byg:canadian_shield, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
7473, extreme_hills, byg:canadian_shield, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
7474, extreme_hills, byg:canadian_shield, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
7475, extreme_hills, byg:canadian_shield, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
7476, forest, byg:cherry_blossom_forest, MONSTER, minecraft:spider, 50, 4, 4
7477, forest, byg:cherry_blossom_forest, MONSTER, minecraft:zombie, 50, 4, 4
7478, forest, byg:cherry_blossom_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
7479, forest, byg:cherry_blossom_forest, MONSTER, minecraft:skeleton, 50, 4, 4
7480, forest, byg:cherry_blossom_forest, MONSTER, minecraft:creeper, 50, 4, 4
7481, forest, byg:cherry_blossom_forest, MONSTER, minecraft:slime, 50, 4, 4
7482, forest, byg:cherry_blossom_forest, MONSTER, minecraft:enderman, 5, 1, 4
7483, forest, byg:cherry_blossom_forest, MONSTER, minecraft:witch, 5, 1, 1
7484, forest, byg:cherry_blossom_forest, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
7485, forest, byg:cherry_blossom_forest, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
7486, forest, byg:cherry_blossom_forest, MONSTER, earthmobsmod:skeleton_wolf, 10, 3, 4
7487, forest, byg:cherry_blossom_forest, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
7488, forest, byg:cherry_blossom_forest, MONSTER, ars_nouveau:wilden_hunter, 50, 1, 1
7489, forest, byg:cherry_blossom_forest, MONSTER, savage_and_ravage:skeleton_villager, 10, 1, 1
7490, forest, byg:cherry_blossom_forest, MONSTER, alexsmobs:centipede_head, 15, 1, 1
7491, forest, byg:cherry_blossom_forest, MONSTER, quark:toretoise, 50, 2, 4
7492, forest, byg:cherry_blossom_forest, MONSTER, quark:stoneling, 50, 1, 1
7493, forest, byg:cherry_blossom_forest, CREATURE, minecraft:sheep, 12, 4, 4
7494, forest, byg:cherry_blossom_forest, CREATURE, minecraft:pig, 10, 4, 4
7495, forest, byg:cherry_blossom_forest, CREATURE, minecraft:chicken, 10, 4, 4
7496, forest, byg:cherry_blossom_forest, CREATURE, minecraft:cow, 10, 4, 4
7497, forest, byg:cherry_blossom_forest, CREATURE, minecraft:wolf, 10, 4, 4
7498, forest, byg:cherry_blossom_forest, CREATURE, earthmobsmod:hyper_rabbit, 10, 3, 4
7499, forest, byg:cherry_blossom_forest, CREATURE, earthmobsmod:jumbo_rabbit, 10, 3, 4
7500, forest, byg:cherry_blossom_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 1
7501, forest, byg:cherry_blossom_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 1
7502, forest, byg:cherry_blossom_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 1
7503, forest, byg:cherry_blossom_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
7504, forest, byg:cherry_blossom_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
7505, forest, byg:cherry_blossom_forest, CREATURE, alexsmobs:crow, 10, 3, 5
7506, forest, byg:cherry_blossom_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
7507, forest, byg:cherry_blossom_forest, AMBIENT, minecraft:bat, 10, 8, 8
7508, forest, byg:cherry_blossom_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
7509, forest, byg:cherry_blossom_forest, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
7510, forest, byg:cherry_blossom_forest, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
7511, forest, byg:cherry_blossom_forest, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
7512, forest, byg:cherry_blossom_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
7513, forest, byg:cherry_blossom_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
7514, forest, byg:cherry_blossom_forest, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
7515, forest, byg:cherry_blossom_forest, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
7516, forest, byg:cherry_blossom_forest, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
7517, forest, byg:cherry_blossom_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
7518, forest, byg:cherry_blossom_forest, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
7519, forest, byg:cherry_blossom_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
7520, forest, byg:cika_woods, MONSTER, minecraft:spider, 50, 4, 4
7521, forest, byg:cika_woods, MONSTER, minecraft:zombie, 50, 4, 4
7522, forest, byg:cika_woods, MONSTER, minecraft:zombie_villager, 10, 1, 1
7523, forest, byg:cika_woods, MONSTER, minecraft:skeleton, 50, 4, 4
7524, forest, byg:cika_woods, MONSTER, minecraft:creeper, 50, 4, 4
7525, forest, byg:cika_woods, MONSTER, minecraft:slime, 50, 4, 4
7526, forest, byg:cika_woods, MONSTER, minecraft:enderman, 5, 1, 4
7527, forest, byg:cika_woods, MONSTER, minecraft:witch, 5, 1, 1
7528, forest, byg:cika_woods, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
7529, forest, byg:cika_woods, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
7530, forest, byg:cika_woods, MONSTER, earthmobsmod:skeleton_wolf, 10, 3, 4
7531, forest, byg:cika_woods, MONSTER, ars_nouveau:wilden_guardian, 50, 1, 1
7532, forest, byg:cika_woods, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
7533, forest, byg:cika_woods, MONSTER, ars_nouveau:wilden_hunter, 50, 1, 1
7534, forest, byg:cika_woods, MONSTER, savage_and_ravage:skeleton_villager, 10, 1, 1
7535, forest, byg:cika_woods, MONSTER, alexsmobs:centipede_head, 15, 1, 1
7536, forest, byg:cika_woods, MONSTER, quark:toretoise, 50, 2, 4
7537, forest, byg:cika_woods, MONSTER, quark:stoneling, 50, 1, 1
7538, forest, byg:cika_woods, CREATURE, minecraft:sheep, 12, 4, 4
7539, forest, byg:cika_woods, CREATURE, minecraft:pig, 10, 4, 4
7540, forest, byg:cika_woods, CREATURE, minecraft:chicken, 10, 4, 4
7541, forest, byg:cika_woods, CREATURE, minecraft:cow, 10, 4, 4
7542, forest, byg:cika_woods, CREATURE, earthmobsmod:hyper_rabbit, 10, 3, 4
7543, forest, byg:cika_woods, CREATURE, earthmobsmod:jumbo_rabbit, 10, 3, 4
7544, forest, byg:cika_woods, CREATURE, ars_nouveau:starbuncle, 10, 1, 1
7545, forest, byg:cika_woods, CREATURE, ars_nouveau:whirlisprig, 10, 1, 1
7546, forest, byg:cika_woods, CREATURE, ars_nouveau:drygmy, 10, 1, 1
7547, forest, byg:cika_woods, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
7548, forest, byg:cika_woods, CREATURE, alexsmobs:raccoon, 10, 2, 4
7549, forest, byg:cika_woods, CREATURE, alexsmobs:crow, 10, 3, 5
7550, forest, byg:cika_woods, AMBIENT, minecraft:bat, 10, 8, 8
7551, forest, byg:cika_woods, AMBIENT, alexsmobs:cockroach, 10, 5, 5
7552, forest, byg:cika_woods, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
7553, forest, byg:cika_woods, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
7554, forest, byg:cika_woods, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
7555, forest, byg:cika_woods, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
7556, forest, byg:cika_woods, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
7557, forest, byg:cika_woods, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
7558, forest, byg:cika_woods, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
7559, forest, byg:cika_woods, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
7560, forest, byg:cika_woods, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
7561, forest, byg:cika_woods, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
7562, forest, byg:cika_woods, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
7563, taiga, byg:coniferous_forest, MONSTER, minecraft:spider, 50, 4, 4
7564, taiga, byg:coniferous_forest, MONSTER, minecraft:zombie, 50, 4, 4
7565, taiga, byg:coniferous_forest, MONSTER, minecraft:skeleton, 50, 4, 4
7566, taiga, byg:coniferous_forest, MONSTER, minecraft:zombie_villager, 25, 1, 1
7567, taiga, byg:coniferous_forest, MONSTER, minecraft:creeper, 50, 4, 4
7568, taiga, byg:coniferous_forest, MONSTER, minecraft:slime, 50, 4, 4
7569, taiga, byg:coniferous_forest, MONSTER, minecraft:enderman, 5, 1, 4
7570, taiga, byg:coniferous_forest, MONSTER, minecraft:witch, 5, 1, 1
7571, taiga, byg:coniferous_forest, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
7572, taiga, byg:coniferous_forest, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
7573, taiga, byg:coniferous_forest, MONSTER, earthmobsmod:skeleton_wolf, 10, 3, 4
7574, taiga, byg:coniferous_forest, MONSTER, ars_nouveau:wilden_guardian, 50, 1, 1
7575, taiga, byg:coniferous_forest, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
7576, taiga, byg:coniferous_forest, MONSTER, ars_nouveau:wilden_hunter, 50, 1, 1
7577, taiga, byg:coniferous_forest, MONSTER, savage_and_ravage:skeleton_villager, 10, 1, 1
7578, taiga, byg:coniferous_forest, MONSTER, alexsmobs:centipede_head, 15, 1, 1
7579, taiga, byg:coniferous_forest, MONSTER, quark:toretoise, 50, 2, 4
7580, taiga, byg:coniferous_forest, MONSTER, quark:stoneling, 50, 1, 1
7581, taiga, byg:coniferous_forest, CREATURE, minecraft:sheep, 12, 4, 4
7582, taiga, byg:coniferous_forest, CREATURE, minecraft:pig, 10, 4, 4
7583, taiga, byg:coniferous_forest, CREATURE, minecraft:chicken, 10, 4, 4
7584, taiga, byg:coniferous_forest, CREATURE, minecraft:cow, 10, 4, 4
7585, taiga, byg:coniferous_forest, CREATURE, minecraft:wolf, 10, 4, 4
7586, taiga, byg:coniferous_forest, CREATURE, minecraft:rabbit, 10, 2, 3
7587, taiga, byg:coniferous_forest, CREATURE, minecraft:fox, 10, 2, 4
7588, taiga, byg:coniferous_forest, CREATURE, earthmobsmod:hyper_rabbit, 10, 3, 4
7589, taiga, byg:coniferous_forest, CREATURE, earthmobsmod:jumbo_rabbit, 10, 3, 4
7590, taiga, byg:coniferous_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 1
7591, taiga, byg:coniferous_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
7592, taiga, byg:coniferous_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
7593, taiga, byg:coniferous_forest, CREATURE, alexsmobs:crow, 10, 3, 5
7594, taiga, byg:coniferous_forest, AMBIENT, minecraft:bat, 10, 8, 8
7595, taiga, byg:coniferous_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
7596, taiga, byg:coniferous_forest, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
7597, taiga, byg:coniferous_forest, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
7598, taiga, byg:coniferous_forest, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
7599, taiga, byg:coniferous_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
7600, taiga, byg:coniferous_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
7601, taiga, byg:coniferous_forest, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
7602, taiga, byg:coniferous_forest, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
7603, taiga, byg:coniferous_forest, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
7604, taiga, byg:coniferous_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
7605, taiga, byg:coniferous_forest, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
7606, taiga, byg:coniferous_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
7607, jungle, byg:crag_gardens, MONSTER, minecraft:spider, 50, 4, 4
7608, jungle, byg:crag_gardens, MONSTER, minecraft:zombie, 50, 4, 4
7609, jungle, byg:crag_gardens, MONSTER, minecraft:zombie_villager, 10, 1, 1
7610, jungle, byg:crag_gardens, MONSTER, minecraft:skeleton, 50, 4, 4
7611, jungle, byg:crag_gardens, MONSTER, minecraft:creeper, 50, 4, 4
7612, jungle, byg:crag_gardens, MONSTER, minecraft:slime, 50, 4, 4
7613, jungle, byg:crag_gardens, MONSTER, minecraft:enderman, 5, 1, 4
7614, jungle, byg:crag_gardens, MONSTER, minecraft:witch, 5, 1, 1
7615, jungle, byg:crag_gardens, MONSTER, minecraft:slime, 50, 4, 4
7616, jungle, byg:crag_gardens, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
7617, jungle, byg:crag_gardens, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
7618, jungle, byg:crag_gardens, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
7619, jungle, byg:crag_gardens, MONSTER, ars_nouveau:wilden_hunter, 50, 1, 1
7620, jungle, byg:crag_gardens, MONSTER, savage_and_ravage:skeleton_villager, 10, 1, 1
7621, jungle, byg:crag_gardens, MONSTER, alexsmobs:centipede_head, 15, 1, 1
7622, jungle, byg:crag_gardens, MONSTER, quark:toretoise, 50, 2, 4
7623, jungle, byg:crag_gardens, MONSTER, quark:stoneling, 50, 1, 1
7624, jungle, byg:crag_gardens, CREATURE, minecraft:sheep, 12, 4, 4
7625, jungle, byg:crag_gardens, CREATURE, minecraft:pig, 10, 4, 4
7626, jungle, byg:crag_gardens, CREATURE, minecraft:chicken, 10, 4, 4
7627, jungle, byg:crag_gardens, CREATURE, minecraft:cow, 10, 4, 4
7628, jungle, byg:crag_gardens, CREATURE, minecraft:horse, 10, 2, 6
7629, jungle, byg:crag_gardens, CREATURE, minecraft:donkey, 10, 1, 3
7630, jungle, byg:crag_gardens, CREATURE, sullysmod:tortoise, 10, 1, 3
7631, jungle, byg:crag_gardens, CREATURE, aquaculture:arrau_turtle, 10, 1, 2
7632, jungle, byg:crag_gardens, CREATURE, ars_nouveau:starbuncle, 10, 1, 1
7633, jungle, byg:crag_gardens, CREATURE, ars_nouveau:whirlisprig, 10, 1, 1
7634, jungle, byg:crag_gardens, CREATURE, ars_nouveau:drygmy, 10, 1, 1
7635, jungle, byg:crag_gardens, CREATURE, alexsmobs:hummingbird, 19, 7, 7
7636, jungle, byg:crag_gardens, CREATURE, alexsmobs:gorilla, 50, 7, 7
7637, jungle, byg:crag_gardens, CREATURE, alexsmobs:komodo_dragon, 16, 1, 2
7638, jungle, byg:crag_gardens, CREATURE, alexsmobs:capuchin_monkey, 50, 9, 16
7639, jungle, byg:crag_gardens, CREATURE, alexsmobs:toucan, 23, 5, 5
7640, jungle, byg:crag_gardens, CREATURE, alexsmobs:anteater, 10, 1, 3
7641, jungle, byg:crag_gardens, AMBIENT, minecraft:bat, 10, 8, 8
7642, jungle, byg:crag_gardens, AMBIENT, alexsmobs:cockroach, 10, 5, 5
7643, jungle, byg:crag_gardens, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
7644, jungle, byg:crag_gardens, WATER_AMBIENT, aquaculture:piranha, 20, 1, 6
7645, jungle, byg:crag_gardens, WATER_AMBIENT, aquaculture:arapaima, 10, 1, 1
7646, jungle, byg:crag_gardens, WATER_AMBIENT, aquaculture:tambaqui, 10, 1, 2
7647, jungle, byg:crag_gardens, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
7648, swamp, byg:cypress_swamplands, MONSTER, minecraft:spider, 50, 4, 4
7649, swamp, byg:cypress_swamplands, MONSTER, minecraft:zombie, 50, 4, 4
7650, swamp, byg:cypress_swamplands, MONSTER, minecraft:zombie_villager, 10, 1, 1
7651, swamp, byg:cypress_swamplands, MONSTER, minecraft:skeleton, 50, 4, 4
7652, swamp, byg:cypress_swamplands, MONSTER, minecraft:creeper, 50, 4, 4
7653, swamp, byg:cypress_swamplands, MONSTER, minecraft:slime, 50, 4, 4
7654, swamp, byg:cypress_swamplands, MONSTER, minecraft:enderman, 5, 1, 4
7655, swamp, byg:cypress_swamplands, MONSTER, minecraft:witch, 5, 1, 1
7656, swamp, byg:cypress_swamplands, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
7657, swamp, byg:cypress_swamplands, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
7658, swamp, byg:cypress_swamplands, MONSTER, biomemakeover:decayed, 50, 1, 1
7659, swamp, byg:cypress_swamplands, MONSTER, ars_nouveau:wilden_guardian, 50, 1, 1
7660, swamp, byg:cypress_swamplands, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
7661, swamp, byg:cypress_swamplands, MONSTER, ars_nouveau:wilden_hunter, 50, 1, 1
7662, swamp, byg:cypress_swamplands, MONSTER, savage_and_ravage:skeleton_villager, 10, 1, 1
7663, swamp, byg:cypress_swamplands, MONSTER, alexsmobs:centipede_head, 15, 1, 1
7664, swamp, byg:cypress_swamplands, MONSTER, quark:toretoise, 50, 2, 4
7665, swamp, byg:cypress_swamplands, MONSTER, quark:stoneling, 50, 1, 1
7666, swamp, byg:cypress_swamplands, CREATURE, minecraft:sheep, 12, 4, 4
7667, swamp, byg:cypress_swamplands, CREATURE, minecraft:pig, 10, 4, 4
7668, swamp, byg:cypress_swamplands, CREATURE, minecraft:chicken, 10, 4, 4
7669, swamp, byg:cypress_swamplands, CREATURE, minecraft:cow, 10, 4, 4
7670, swamp, byg:cypress_swamplands, CREATURE, aquaculture:box_turtle, 10, 1, 2
7671, swamp, byg:cypress_swamplands, CREATURE, biomemakeover:toad, 20, 2, 4
7672, swamp, byg:cypress_swamplands, CREATURE, wildbackport:frog, 10, 2, 5
7673, swamp, byg:cypress_swamplands, CREATURE, ars_nouveau:starbuncle, 10, 1, 1
7674, swamp, byg:cypress_swamplands, CREATURE, ars_nouveau:whirlisprig, 10, 1, 1
7675, swamp, byg:cypress_swamplands, CREATURE, ars_nouveau:drygmy, 10, 1, 1
7676, swamp, byg:cypress_swamplands, CREATURE, alexsmobs:crocodile, 40, 1, 2
7677, swamp, byg:cypress_swamplands, CREATURE, alexsmobs:shoebill, 10, 1, 2
7678, swamp, byg:cypress_swamplands, CREATURE, alexsmobs:alligator_snapping_turtle, 20, 1, 2
7679, swamp, byg:cypress_swamplands, CREATURE, alexsmobs:anaconda, 12, 1, 1
7680, swamp, byg:cypress_swamplands, AMBIENT, minecraft:bat, 10, 8, 8
7681, swamp, byg:cypress_swamplands, AMBIENT, biomemakeover:dragonfly, 20, 3, 8
7682, swamp, byg:cypress_swamplands, AMBIENT, biomemakeover:lightning_bug, 20, 1, 1
7683, swamp, byg:cypress_swamplands, AMBIENT, alexsmobs:cockroach, 10, 5, 5
7684, swamp, byg:cypress_swamplands, WATER_CREATURE, minecraft:squid, 10, 1, 2
7685, swamp, byg:cypress_swamplands, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
7686, swamp, byg:cypress_swamplands, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
7687, swamp, byg:cypress_swamplands, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
7688, swamp, byg:cypress_swamplands, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
7689, swamp, byg:cypress_swamplands, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
7690, swamp, byg:cypress_swamplands, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
7691, swamp, byg:cypress_swamplands, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
7692, swamp, byg:cypress_swamplands, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
7693, swamp, byg:cypress_swamplands, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
7694, swamp, byg:cypress_swamplands, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
7695, swamp, byg:cypress_swamplands, WATER_AMBIENT, upgrade_aquatic:pike, 10, 1, 2
7696, swamp, byg:cypress_swamplands, WATER_AMBIENT, upgrade_aquatic:perch, 10, 1, 6
7697, swamp, byg:cypress_swamplands, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
7698, swamp, byg:cypress_swamplands, WATER_AMBIENT, alexsmobs:catfish, 10, 1, 3
7699, ocean, byg:lush_stacks, MONSTER, minecraft:drowned, 10, 1, 1
7700, ocean, byg:lush_stacks, MONSTER, minecraft:spider, 50, 4, 4
7701, ocean, byg:lush_stacks, MONSTER, minecraft:zombie, 50, 4, 4
7702, ocean, byg:lush_stacks, MONSTER, minecraft:zombie_villager, 10, 1, 1
7703, ocean, byg:lush_stacks, MONSTER, minecraft:skeleton, 50, 4, 4
7704, ocean, byg:lush_stacks, MONSTER, minecraft:creeper, 50, 4, 4
7705, ocean, byg:lush_stacks, MONSTER, minecraft:slime, 50, 4, 4
7706, ocean, byg:lush_stacks, MONSTER, minecraft:enderman, 5, 1, 4
7707, ocean, byg:lush_stacks, MONSTER, minecraft:witch, 5, 1, 1
7708, ocean, byg:lush_stacks, MONSTER, earthmobsmod:lobber_drowned, 20, 2, 4
7709, ocean, byg:lush_stacks, MONSTER, earthmobsmod:tropical_slime, 10, 1, 2
7710, ocean, byg:lush_stacks, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
7711, ocean, byg:lush_stacks, MONSTER, ars_nouveau:wilden_hunter, 50, 1, 1
7712, ocean, byg:lush_stacks, MONSTER, savage_and_ravage:skeleton_villager, 10, 1, 1
7713, ocean, byg:lush_stacks, MONSTER, quark:toretoise, 50, 2, 4
7714, ocean, byg:lush_stacks, MONSTER, quark:stoneling, 50, 1, 1
7715, ocean, byg:lush_stacks, CREATURE, ars_nouveau:drygmy, 10, 1, 1
7716, ocean, byg:lush_stacks, AMBIENT, minecraft:bat, 10, 8, 8
7717, ocean, byg:lush_stacks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
7718, ocean, byg:lush_stacks, WATER_CREATURE, minecraft:squid, 10, 4, 4
7719, ocean, byg:lush_stacks, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
7720, ocean, byg:lush_stacks, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
7721, ocean, byg:lush_stacks, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
7722, ocean, byg:lush_stacks, WATER_AMBIENT, aquaculture:red_grouper, 10, 1, 2
7723, ocean, byg:lush_stacks, WATER_AMBIENT, aquaculture:jellyfish, 10, 1, 3
7724, ocean, byg:lush_stacks, WATER_AMBIENT, aquaculture:tuna, 10, 1, 1
7725, ocean, byg:lush_stacks, WATER_AMBIENT, aquaculture:atlantic_herring, 20, 1, 6
7726, ocean, byg:lush_stacks, WATER_AMBIENT, aquaculture:atlantic_halibut, 10, 1, 1
7727, ocean, byg:lush_stacks, WATER_AMBIENT, upgrade_aquatic:nautilus, 50, 1, 4
7728, ocean, byg:lush_stacks, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
7729, ocean, byg:lush_stacks, WATER_AMBIENT, alexsmobs:flying_fish, 10, 3, 6
7730, ocean, byg:dead_sea, MONSTER, minecraft:spider, 50, 4, 4
7731, ocean, byg:dead_sea, MONSTER, minecraft:zombie, 50, 4, 4
7732, ocean, byg:dead_sea, MONSTER, minecraft:drowned, 10, 1, 1
7733, ocean, byg:dead_sea, MONSTER, minecraft:zombie_villager, 10, 1, 1
7734, ocean, byg:dead_sea, MONSTER, minecraft:skeleton, 50, 4, 4
7735, ocean, byg:dead_sea, MONSTER, minecraft:creeper, 50, 4, 4
7736, ocean, byg:dead_sea, MONSTER, minecraft:slime, 50, 4, 4
7737, ocean, byg:dead_sea, MONSTER, minecraft:enderman, 5, 1, 4
7738, ocean, byg:dead_sea, MONSTER, minecraft:witch, 5, 1, 1
7739, ocean, byg:dead_sea, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
7740, ocean, byg:dead_sea, MONSTER, ars_nouveau:wilden_hunter, 50, 1, 1
7741, ocean, byg:dead_sea, MONSTER, quark:toretoise, 50, 2, 4
7742, ocean, byg:dead_sea, MONSTER, quark:stoneling, 50, 1, 1
7743, ocean, byg:dead_sea, CREATURE, ars_nouveau:drygmy, 10, 1, 1
7744, ocean, byg:dead_sea, AMBIENT, minecraft:bat, 10, 8, 8
7745, ocean, byg:dead_sea, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
7746, ocean, byg:dead_sea, WATER_AMBIENT, upgrade_aquatic:nautilus, 50, 1, 4
7747, extreme_hills, byg:dacite_ridges, MONSTER, minecraft:spider, 50, 4, 4
7748, extreme_hills, byg:dacite_ridges, MONSTER, minecraft:zombie, 50, 4, 4
